Specie	Sample	Filter_1	Filter_2	Depth	Mapping_rate	Strandedness
C. pepo	SRR4048822	passes the trimming step	not used for transcript reconstruction	6423627/6423627	80.4539%	IU
C. pepo	SRR5682041	passes the trimming step	used for transcript reconstruction	869170/869170	73.423%	ISR
C. pepo	SRR5682043	passes the trimming step	used for transcript reconstruction	1799103/1799103	77.9271%	ISR
C. pepo	SRR5682044	passes the trimming step	used for transcript reconstruction	4188300/4188300	66.8736%	ISR
C. pepo	SRR5682047	passes the trimming step	used for transcript reconstruction	3882450/3882450	69.6596%	ISR
C. pepo	SRR5682050	passes the trimming step	used for transcript reconstruction	3353394/3353394	77.2129%	ISR
C. pepo	SRR5682073	passes the trimming step	used for transcript reconstruction	6490341/6490341	70.5197%	ISR
C. pepo	SRR5682076	passes the trimming step	used for transcript reconstruction	5087967/5087967	68.4124%	ISR
C. pepo	SRR5883139	passes the trimming step	used for transcript reconstruction	16828115/16828115	77.5495%	ISF
C. pepo	SRR5883140	passes the trimming step	used for transcript reconstruction	16317273/16317273	78.9058%	ISR
C. pepo	SRR5883141	passes the trimming step	used for transcript reconstruction	14821068/14821068	79.3441%	ISF
C. pepo	SRR6825636	passes the trimming step	not used for transcript reconstruction	10555206/10555206	86.4839%	IU
C. pepo	SRR6825637	passes the trimming step	not used for transcript reconstruction	9868010/9868010	86.6913%	IU
C. pepo	SRR6825638	passes the trimming step	not used for transcript reconstruction	8723291/8723291	84.2788%	IU
C. pepo	SRR6825639	passes the trimming step	not used for transcript reconstruction	8915260/8915260	81.9525%	IU
C. pepo	SRR6825640	passes the trimming step	not used for transcript reconstruction	10802570/10802570	83.6265%	IU
C. pepo	SRR6825641	passes the trimming step	not used for transcript reconstruction	9682163/9682163	81.5438%	IU
C. pepo	SRR6825642	passes the trimming step	not used for transcript reconstruction	10548308/10548308	82.6014%	IU
C. pepo	SRR6825643	passes the trimming step	not used for transcript reconstruction	9270211/9270211	81.8054%	IU
C. pepo	SRR6825644	passes the trimming step	not used for transcript reconstruction	10711339/10711339	76.5745%	IU
C. pepo	SRR6825645	passes the trimming step	not used for transcript reconstruction	9569971/9569971	61.3831%	IU
C. pepo	SRR6825646	passes the trimming step	not used for transcript reconstruction	11823505/11823505	69.5514%	IU
C. pepo	SRR6825647	passes the trimming step	not used for transcript reconstruction	10456554/10456554	83.6305%	IU
C. pepo	SRR6825648	passes the trimming step	not used for transcript reconstruction	10279120/10279120	82.1096%	IU
C. pepo	SRR6825649	passes the trimming step	not used for transcript reconstruction	8106453/8106453	83.3256%	IU
C. pepo	SRR6825650	passes the trimming step	not used for transcript reconstruction	9275571/9275571	80.0884%	IU
C. pepo	SRR6825651	passes the trimming step	not used for transcript reconstruction	8815627/8815627	83.4329%	IU
C. pepo	SRR6825652	passes the trimming step	not used for transcript reconstruction	8134930/8134930	84.5244%	IU
C. pepo	SRR6825653	passes the trimming step	not used for transcript reconstruction	9250633/9250633	81.6688%	IU
C. pepo	SRR6825654	passes the trimming step	not used for transcript reconstruction	9519191/9519191	82.3893%	IU
C. pepo	SRR6825655	passes the trimming step	not used for transcript reconstruction	9671436/9671436	80.9738%	IU
C. pepo	SRR6825656	passes the trimming step	not used for transcript reconstruction	8593537/8593537	80.3895%	IU
C. pepo	SRR6825657	passes the trimming step	not used for transcript reconstruction	10601946/10601946	83.6648%	IU
C. pepo	SRR6825658	passes the trimming step	not used for transcript reconstruction	10946877/10946877	84.0703%	IU
C. pepo	SRR6868816	passes the trimming step	used for transcript reconstruction	25038731/25038731	82.9211%	ISR
C. pepo	SRR6868817	passes the trimming step	used for transcript reconstruction	32233678/32233678	83.0866%	ISR
C. pepo	SRR6868818	passes the trimming step	used for transcript reconstruction	29798788/29798788	82.5869%	ISR
C. pepo	SRR6868819	passes the trimming step	used for transcript reconstruction	31299591/31299591	83.1661%	ISR
C. pepo	SRR6868820	passes the trimming step	used for transcript reconstruction	29549840/29549840	80.6158%	ISR
C. pepo	SRR6868821	passes the trimming step	used for transcript reconstruction	33981569/33981569	81.9423%	ISR
C. pepo	SRR6868822	passes the trimming step	used for transcript reconstruction	25006677/25006677	78.8534%	ISR
C. pepo	SRR6868823	passes the trimming step	used for transcript reconstruction	31767040/31767040	83.1089%	ISR
C. pepo	SRR6868824	passes the trimming step	used for transcript reconstruction	26515327/26515327	82.6793%	ISR
C. pepo	SRR6868825	passes the trimming step	used for transcript reconstruction	29023693/29023693	82.8483%	ISR
C. pepo	SRR6868826	passes the trimming step	used for transcript reconstruction	32504868/32504868	82.4606%	ISR
C. pepo	SRR6868827	passes the trimming step	used for transcript reconstruction	31518974/31518974	81.7625%	ISR
C. pepo	SRR6868828	passes the trimming step	used for transcript reconstruction	29769558/29769558	81.7687%	ISR
C. pepo	SRR6868829	passes the trimming step	used for transcript reconstruction	29533965/29533965	82.0697%	ISR
C. pepo	SRR6868830	passes the trimming step	used for transcript reconstruction	27635884/27635884	80.966%	ISR
C. pepo	SRR6868831	passes the trimming step	used for transcript reconstruction	32706258/32706258	82.8051%	ISR
C. pepo	SRR6868832	passes the trimming step	used for transcript reconstruction	33027842/33027842	82.4132%	ISR
C. pepo	SRR6868833	passes the trimming step	used for transcript reconstruction	29912886/29912886	82.9571%	ISR
C. pepo	SRR747922	passes the trimming step	not used for transcript reconstruction	57911562/57911562	76.4627%	IU
C. pepo	SRR8132885	passes the trimming step	not used for transcript reconstruction	81320668	81.1379%	U
C. pepo	SRR8132886	passes the trimming step	not used for transcript reconstruction	77401820	79.446%	U
C. pepo	SRR8132887	passes the trimming step	not used for transcript reconstruction	64087795	80.4733%	U
C. pepo	SRR8132888	passes the trimming step	not used for transcript reconstruction	61975514	80.5654%	U
C. pepo	SRR8132889	passes the trimming step	not used for transcript reconstruction	64330068	80.8305%	U
C. pepo	SRR8132890	passes the trimming step	not used for transcript reconstruction	41150161	81.4655%	U
C. maxima	SRR13364283	passes the trimming step	used for transcript reconstruction	22857146/22857146	82.2475%	ISR
C. maxima	SRR13364284	passes the trimming step	used for transcript reconstruction	22800509/22800509	82.4068%	ISR
C. maxima	SRR13364285	passes the trimming step	used for transcript reconstruction	22605977/22605977	81.8538%	ISR
C. maxima	SRR13364286	passes the trimming step	used for transcript reconstruction	22861411/22861411	84.2093%	ISR
C. maxima	SRR13364287	passes the trimming step	used for transcript reconstruction	22706315/22706315	83.472%	ISR
C. maxima	SRR13364288	passes the trimming step	used for transcript reconstruction	22526329/22526329	84.4076%	ISR
C. maxima	SRR14226638	passes the trimming step	not used for transcript reconstruction	9362693/9362693	76.1389%	IU
C. maxima	SRR14226639	passes the trimming step	not used for transcript reconstruction	14420658/14420658	76.1484%	IU
C. maxima	SRR14226640	passes the trimming step	not used for transcript reconstruction	12382277/12382277	76.3435%	IU
C. maxima	SRR14226641	passes the trimming step	not used for transcript reconstruction	9536141/9536141	77.4757%	IU
C. maxima	SRR14226647	passes the trimming step	not used for transcript reconstruction	12327180/12327180	77.2338%	IU
C. maxima	SRR14226648	passes the trimming step	not used for transcript reconstruction	8338061/8338061	76.7142%	IU
C. maxima	SRR15882915	passes the trimming step	not used for transcript reconstruction	23567012/23567012	21.3431%	IU
C. maxima	SRR1635032	passes the trimming step	not used for transcript reconstruction	24103081	81.3636%	U
C. maxima	SRR16767245	passes the trimming step	not used for transcript reconstruction	29417468/29417468	19.9724%	IU
C. maxima	SRR2917883	passes the trimming step	not used for transcript reconstruction	6725531	82.2588%	U
C. maxima	SRR2917886	passes the trimming step	not used for transcript reconstruction	6567685	84.5465%	U
C. maxima	SRR494476	passes the trimming step	used for transcript reconstruction	12352681/12352681	77.6588%	ISR
C. maxima	SRR494477	passes the trimming step	used for transcript reconstruction	14142136/14142136	76.9357%	ISR
C. maxima	SRR494478	passes the trimming step	used for transcript reconstruction	14062843/14062843	68.354%	ISR
C. maxima	SRR494481	passes the trimming step	used for transcript reconstruction	12624003/12624003	82.4791%	ISR
C. maxima	SRR494482	passes the trimming step	used for transcript reconstruction	14974135/14974135	81.5602%	ISR
C. maxima	SRR494483	passes the trimming step	used for transcript reconstruction	10881682/10881682	79.5237%	ISR
C. maxima	SRR5504353	passes the trimming step	used for transcript reconstruction	13917447	82.6523%	SR
C. maxima	SRR5504354	passes the trimming step	used for transcript reconstruction	11665620	83.9087%	SR
C. maxima	SRR5504355	passes the trimming step	used for transcript reconstruction	7212841	83.6892%	SR
C. maxima	SRR5504356	passes the trimming step	used for transcript reconstruction	11788172	82.6318%	SR
C. maxima	SRR5504357	passes the trimming step	used for transcript reconstruction	12433537	82.7099%	SR
C. maxima	SRR5504358	passes the trimming step	used for transcript reconstruction	11788713	84.7306%	SR
C. maxima	SRR5504359	passes the trimming step	used for transcript reconstruction	9518322	84.5914%	SR
C. maxima	SRR5504360	passes the trimming step	used for transcript reconstruction	12346219	83.6935%	SR
C. maxima	SRR5504361	passes the trimming step	used for transcript reconstruction	15087895	82.855%	SR
C. maxima	SRR5504362	passes the trimming step	used for transcript reconstruction	17839898	82.4882%	SR
C. maxima	SRR5504363	passes the trimming step	used for transcript reconstruction	17063699	81.5507%	SR
C. maxima	SRR5682042	passes the trimming step	used for transcript reconstruction	3592874/3592874	79.0983%	ISR
C. maxima	SRR5682052	passes the trimming step	used for transcript reconstruction	5167048/5167048	81.6365%	ISF
C. maxima	SRR5682053	passes the trimming step	used for transcript reconstruction	3220113/3220113	78.1504%	ISF
C. maxima	SRR5682068	passes the trimming step	used for transcript reconstruction	4227441/4227441	74.35%	ISF
C. maxima	SRR7138068	passes the trimming step	not used for transcript reconstruction	22822811/22822811	84.8933%	IU
C. maxima	SRR7138069	passes the trimming step	not used for transcript reconstruction	26374785/26374785	83.3509%	IU
C. maxima	SRR7138070	passes the trimming step	not used for transcript reconstruction	20029707/20029707	83.2491%	IU
C. maxima	SRR7138071	passes the trimming step	not used for transcript reconstruction	30520371/30520371	83.5211%	IU
C. maxima	SRR7138082	passes the trimming step	not used for transcript reconstruction	26244928/26244928	83.8765%	IU
C. maxima	SRR7138083	passes the trimming step	not used for transcript reconstruction	28427947/28427947	85.3968%	IU
C. maxima	SRR7138084	passes the trimming step	not used for transcript reconstruction	20587003/20587003	84.3204%	IU
C. maxima	SRR7138085	passes the trimming step	not used for transcript reconstruction	24102272/24102272	84.816%	IU
C. maxima	SRR7138086	passes the trimming step	not used for transcript reconstruction	24680416/24680416	84.4357%	IU
C. maxima	SRR7138087	passes the trimming step	not used for transcript reconstruction	25123390/25123390	83.6533%	IU
C. maxima	SRR7138090	passes the trimming step	not used for transcript reconstruction	24847750/24847750	86.1187%	IU
C. maxima	SRR7138091	passes the trimming step	not used for transcript reconstruction	28100413/28100413	82.8936%	IU
M. charantia	SRR10854702	passes the trimming step	not used for transcript reconstruction	28077581/28077581	66.7754%	IU
M. charantia	SRR10854703	passes the trimming step	not used for transcript reconstruction	23192090/23192090	65.9626%	IU
M. charantia	SRR10854704	passes the trimming step	not used for transcript reconstruction	26339933/26339933	66.5173%	IU
M. charantia	SRR10854705	passes the trimming step	not used for transcript reconstruction	24226754/24226754	67.6334%	IU
M. charantia	SRR10854706	passes the trimming step	not used for transcript reconstruction	24752272/24752272	64.8501%	IU
M. charantia	SRR10854707	passes the trimming step	not used for transcript reconstruction	24734540/24734540	67.0688%	IU
M. charantia	SRR10854708	passes the trimming step	not used for transcript reconstruction	26504777/26504777	68.2754%	IU
M. charantia	SRR10854709	passes the trimming step	not used for transcript reconstruction	23423596/23423596	66.804%	IU
M. charantia	SRR10854710	passes the trimming step	not used for transcript reconstruction	29802803/29802803	61.4504%	IU
